Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2000,FEMALE,EASTERN CAPE,Annabelle,18,66
2000,FEMALE,EASTERN CAPE,Mariah,18,66
2000,FEMALE,EASTERN CAPE,Alejandra,17,67
2000,FEMALE,EASTERN CAPE,Lucia,17,67
2000,FEMALE,EASTERN CAPE,Samara,17,67
2000,FEMALE,EASTERN CAPE,Sabrina,17,67
2000,FEMALE,EASTERN CAPE,Laila,17,67
2000,FEMALE,EASTERN CAPE,Jaylene,17,67
2000,FEMALE,EASTERN CAPE,Madelyn,17,67
2000,FEMALE,EASTERN CAPE,Keily,17,67
2000,FEMALE,EASTERN CAPE,Catalina,17,67
2000,FEMALE,EASTERN CAPE,Yaretzi,16,68
2000,FEMALE,EASTERN CAPE,Esther,16,68
2000,FEMALE,EASTERN CAPE,Karen,16,68
2000,FEMALE,EASTERN CAPE,Heaven,16,68
2000,FEMALE,EASTERN CAPE,Liana,16,68
2000,FEMALE,EASTERN CAPE,Daisy,16,68
2000,FEMALE,EASTERN CAPE,Alessandra,16,68
2000,FEMALE,EASTERN CAPE,Guadalupe,16,68
2000,FEMALE,EASTERN CAPE,Valery,16,68
2000,FEMALE,EASTERN CAPE,Sasha,16,68
2000,FEMALE,EASTERN CAPE,Leila,15,69
2000,FEMALE,EASTERN CAPE,Izabella,15,69
2000,FEMALE,EASTERN CAPE,Isabelle,15,69
2000,FEMALE,EASTERN CAPE,Eileen,15,69
2000,FEMALE,EASTERN CAPE,Jacqueline,15,69
2000,FEMALE,EASTERN CAPE,Alicia,15,69
2000,FEMALE,EASTERN CAPE,Sienna,15,69
2000,FEMALE,EASTERN CAPE,Kelly,15,69
2000,FEMALE,EASTERN CAPE,Analia,15,69
2000,FEMALE,EASTERN CAPE,Kamila,15,69
2000,FEMALE,EASTERN CAPE,Brielle,15,69
2000,FEMALE,EASTERN CAPE,Nathalia,15,69
2000,FEMALE,EASTERN CAPE,Itzel,15,69
2000,FEMALE,EASTERN CAPE,Natasha,15,69
2000,FEMALE,EASTERN CAPE,Hannah,15,69
2000,FEMALE,EASTERN CAPE,Ariella,15,69
2000,FEMALE,EASTERN CAPE,Esmeralda,15,69
2000,FEMALE,EASTERN CAPE,Angela,14,70
2000,FEMALE,EASTERN CAPE,Aileen,14,70
2000,FEMALE,EASTERN CAPE,Skyla,14,70
2000,FEMALE,EASTERN CAPE,Carla,14,70
2000,FEMALE,EASTERN CAPE,Jaylah,14,70
2000,FEMALE,EASTERN CAPE,Mackenzie,14,70
2000,FEMALE,EASTERN CAPE,Aleah,14,70
2000,FEMALE,EASTERN CAPE,Leia,14,70
2000,FEMALE,EASTERN CAPE,Cataleya,14,70
2000,FEMALE,EASTERN CAPE,Nashla,14,70
2000,FEMALE,EASTERN CAPE,Bryanna,14,70
2000,FEMALE,EASTERN CAPE,Allyson,14,70
2000,FEMALE,EASTERN CAPE,Luciana,14,70
2000,FEMALE,EASTERN CAPE,Annalise,14,70
2000,FEMALE,EASTERN CAPE,Nathaly,14,70
2000,FEMALE,EASTERN CAPE,Celine,13,71
2000,FEMALE,EASTERN CAPE,Miah,13,71
2000,FEMALE,EASTERN CAPE,Camilla,13,71
2000,FEMALE,EASTERN CAPE,Amirah,13,71
2000,FEMALE,EASTERN CAPE,Lizbeth,13,71
2000,FEMALE,EASTERN CAPE,Laura,13,71
2000,FEMALE,EASTERN CAPE,Gia,13,71
2000,FEMALE,EASTERN CAPE,Nylah,13,71
2000,FEMALE,EASTERN CAPE,Megan,13,71
2000,FEMALE,EASTERN CAPE,Elianna,13,71
2000,FEMALE,EASTERN CAPE,Anastasia,13,71
2000,FEMALE,EASTERN CAPE,Erika,13,71
2000,FEMALE,EASTERN CAPE,Mikaela,13,71
2000,FEMALE,EASTERN CAPE,Rachel,13,71
2000,FEMALE,EASTERN CAPE,Nyla,13,71
2000,FEMALE,EASTERN CAPE,Sadie,13,71
2000,FEMALE,EASTERN CAPE,Elisa,13,71
2000,FEMALE,EASTERN CAPE,Hazel,13,71
2000,FEMALE,EASTERN CAPE,Kendra,13,71
2000,FEMALE,EASTERN CAPE,Tiffany,12,72
2000,FEMALE,EASTERN CAPE,Angelique,12,72
2000,FEMALE,EASTERN CAPE,Alia,12,72
2000,FEMALE,EASTERN CAPE,Jamie,12,72
2000,FEMALE,EASTERN CAPE,Ayleen,12,72
2000,FEMALE,EASTERN CAPE,Roselyn,12,72
2000,FEMALE,EASTERN CAPE,Lesly,12,72
2000,FEMALE,EASTERN CAPE,Melody,12,72
2000,FEMALE,EASTERN CAPE,Arabella,12,72
2000,FEMALE,EASTERN CAPE,Evangeline,12,72
2000,FEMALE,EASTERN CAPE,Skyler,12,72
2000,FEMALE,EASTERN CAPE,Alani,12,72
2000,FEMALE,EASTERN CAPE,Makayla,12,72
2000,FEMALE,EASTERN CAPE,Ruth,12,72
2000,FEMALE,EASTERN CAPE,Kaylie,12,72
2000,FEMALE,EASTERN CAPE,Fatima,12,72
2000,FEMALE,EASTERN CAPE,Faith,12,72
2000,FEMALE,EASTERN CAPE,Aliah,12,72
2000,FEMALE,EASTERN CAPE,Eliza,12,72
2000,FEMALE,EASTERN CAPE,Khaleesi,12,72
2000,FEMALE,EASTERN CAPE,Jaelyn,12,72
2000,FEMALE,EASTERN CAPE,Josephine,12,72
2000,FEMALE,EASTERN CAPE,Britney,12,72
2000,FEMALE,EASTERN CAPE,Fernanda,11,73
2000,FEMALE,EASTERN CAPE,Anaya,11,73
2000,FEMALE,EASTERN CAPE,Anna,11,73
2000,FEMALE,EASTERN CAPE,Jaylin,11,73
2000,FEMALE,EASTERN CAPE,Malia,11,73
2000,FEMALE,EASTERN CAPE,Leilany,11,73
2000,FEMALE,EASTERN CAPE,Elianny,11,73
2000,FEMALE,EASTERN CAPE,Dayana,11,73
2000,FEMALE,EASTERN CAPE,Madeline,11,73
2000,FEMALE,EASTERN CAPE,Yamileth,11,73
2000,FEMALE,EASTERN CAPE,Adelyn,11,73
2000,FEMALE,EASTERN CAPE,Lillian,11,73
2000,FEMALE,EASTERN CAPE,Zara,11,73
2000,FEMALE,EASTERN CAPE,Luz,11,73
2000,FEMALE,EASTERN CAPE,Harley,11,73
2000,FEMALE,EASTERN CAPE,Amayah,11,73
2000,FEMALE,EASTERN CAPE,Nia,11,73
2000,FEMALE,EASTERN CAPE,Alanna,11,73
2000,FEMALE,EASTERN CAPE,Alaina,11,73
2000,FEMALE,EASTERN CAPE,Nathalie,11,73
2000,FEMALE,EASTERN CAPE,Celeste,11,73
2000,FEMALE,EASTERN CAPE,Paige,11,73
2000,FEMALE,EASTERN CAPE,Rosemary,11,73
2000,FEMALE,EASTERN CAPE,Montserrat,11,73
2000,FEMALE,EASTERN CAPE,Arianny,11,73
2000,FEMALE,EASTERN CAPE,Kelsey,11,73
2000,FEMALE,EASTERN CAPE,Alexis,11,73
2000,FEMALE,EASTERN CAPE,Scarlet,11,73
2000,FEMALE,EASTERN CAPE,Arielle,11,73
2000,FEMALE,EASTERN CAPE,Arlette,11,73
2000,FEMALE,EASTERN CAPE,Peyton,10,74
2000,FEMALE,EASTERN CAPE,Nayeli,10,74
2000,FEMALE,EASTERN CAPE,Noemi,10,74
2000,FEMALE,EASTERN CAPE,Shirley,10,74
2000,FEMALE,EASTERN CAPE,Kate,10,74
2000,FEMALE,EASTERN CAPE,Jimena,10,74
2000,FEMALE,EASTERN CAPE,Alayna,10,74
2000,FEMALE,EASTERN CAPE,Kaylani,10,74
2000,FEMALE,EASTERN CAPE,Karla,10,74
2000,FEMALE,EASTERN CAPE,Jasmin,10,74
2000,FEMALE,EASTERN CAPE,Trinity,10,74
2000,FEMALE,EASTERN CAPE,Adeline,10,74
2000,FEMALE,EASTERN CAPE,Belen,10,74
2000,FEMALE,EASTERN CAPE,Wendy,10,74
2000,FEMALE,EASTERN CAPE,norah,10,74
2000,FEMALE,EASTERN CAPE,Janelle,10,74
2000,FEMALE,EASTERN CAPE,Ivanna,10,74
2000,FEMALE,EASTERN CAPE,Isabela,10,74
2000,FEMALE,EASTERN CAPE,Crystal,10,74
2000,FEMALE,EASTERN CAPE,Jolie,10,74
2000,FEMALE,EASTERN CAPE,Caroline,10,74
2000,FEMALE,EASTERN CAPE,Cassandra,10,74
2000,FEMALE,EASTERN CAPE,Veronica,10,74
2000,FEMALE,EASTERN CAPE,Paris,10,74
2000,FEMALE,LIMPOPO,Lwazi,230,1
2000,FEMALE,LIMPOPO,Rachel,221,2
2000,FEMALE,LIMPOPO,Esther,209,3
2000,FEMALE,LIMPOPO,Sarah,202,4
2000,FEMALE,LIMPOPO,norah,201,5
2000,FEMALE,LIMPOPO,Charlotte,190,6
2000,FEMALE,LIMPOPO,Chaya,182,7
2000,FEMALE,LIMPOPO,Leah,178,8
2000,FEMALE,LIMPOPO,Ava,168,9
2000,FEMALE,LIMPOPO,Chana,166,10
2000,FEMALE,LIMPOPO,Miriam,159,11
2000,FEMALE,LIMPOPO,Sara,148,12
2000,FEMALE,LIMPOPO,Sophia,144,13
2000,FEMALE,LIMPOPO,Maya,137,14
2000,FEMALE,LIMPOPO,Emily,136,15
2000,FEMALE,LIMPOPO,Rivka,127,16
2000,FEMALE,LIMPOPO,Elizabeth,117,17
2000,FEMALE,LIMPOPO,Mia,117,17
2000,FEMALE,LIMPOPO,Ella,114,18
2000,FEMALE,LIMPOPO,Sofia,110,19
2000,FEMALE,LIMPOPO,Alexandra,99,20
2000,FEMALE,LIMPOPO,Amelia,99,20
2000,FEMALE,LIMPOPO,Malka,95,21
2000,FEMALE,LIMPOPO,Faigy,91,22
2000,FEMALE,LIMPOPO,Malky,87,23
2000,FEMALE,LIMPOPO,Gitty,86,24
2000,FEMALE,LIMPOPO,Grace,84,25
2000,FEMALE,LIMPOPO,Abigail,82,26
2000,FEMALE,LIMPOPO,Zoe,81,27
2000,FEMALE,LIMPOPO,Isabella,81,27
2000,FEMALE,LIMPOPO,Anna,80,28
2000,FEMALE,LIMPOPO,Madison,79,29
2000,FEMALE,LIMPOPO,Lily,79,29
2000,FEMALE,LIMPOPO,Victoria,76,30
2000,FEMALE,LIMPOPO,Hannah,76,30
2000,FEMALE,LIMPOPO,Gabriella,75,31
2000,FEMALE,LIMPOPO,Julia,73,32
2000,FEMALE,LIMPOPO,Sipho,72,33
2000,FEMALE,LIMPOPO,Alice,71,34
2000,FEMALE,LIMPOPO,Eva,68,35
2000,FEMALE,LIMPOPO,Harper,67,36
2000,FEMALE,LIMPOPO,Stella,67,36
2000,FEMALE,LIMPOPO,Mila,66,37
2000,FEMALE,LIMPOPO,Emilia,66,37
2000,FEMALE,LIMPOPO,Penelope,62,38
2000,FEMALE,LIMPOPO,Sophie,62,38
2000,FEMALE,LIMPOPO,Rivky,61,39
2000,FEMALE,LIMPOPO,Sienna,61,39
2000,FEMALE,LIMPOPO,Yitty,58,40
2000,FEMALE,LIMPOPO,Layla,58,40
2000,FEMALE,LIMPOPO,Evelyn,57,41
2000,FEMALE,LIMPOPO,Avery,57,41
2000,FEMALE,LIMPOPO,Violet,57,41
2000,FEMALE,LIMPOPO,Baila,55,42
2000,FEMALE,LIMPOPO,Riley,55,42
2000,FEMALE,LIMPOPO,Raizy,55,42
2000,FEMALE,LIMPOPO,Valentina,54,43
2000,FEMALE,LIMPOPO,Toby,54,43
2000,FEMALE,LIMPOPO,Eleanor,53,44
2000,FEMALE,LIMPOPO,Naomi,53,44
2000,FEMALE,LIMPOPO,Rose,49,45
2000,FEMALE,LIMPOPO,Madeline,48,46
2000,FEMALE,LIMPOPO,Claire,48,46
2000,FEMALE,LIMPOPO,Caroline,48,46
2000,FEMALE,LIMPOPO,Maria,47,47
2000,FEMALE,LIMPOPO,Shaindy,47,47
2000,FEMALE,LIMPOPO,Talia,47,47
2000,FEMALE,LIMPOPO,Devorah,46,48
2000,FEMALE,LIMPOPO,Ruby,46,48
2000,FEMALE,LIMPOPO,Nora,46,48
2000,FEMALE,LIMPOPO,Lila,45,49
2000,FEMALE,LIMPOPO,Chany,45,49
2000,FEMALE,LIMPOPO,Fiona,44,50
2000,FEMALE,LIMPOPO,Lucy,44,50
2000,FEMALE,LIMPOPO,Josephine,44,50
2000,FEMALE,LIMPOPO,Rebecca,43,51
2000,FEMALE,LIMPOPO,Natalie,43,51
2000,FEMALE,LIMPOPO,norah,42,52
2000,FEMALE,LIMPOPO,Samantha,41,53
2000,FEMALE,LIMPOPO,Sadie,41,53
2000,FEMALE,LIMPOPO,Sloane,41,53
2000,FEMALE,LIMPOPO,Scarlett,41,53
2000,FEMALE,LIMPOPO,Liliana,40,54
2000,FEMALE,LIMPOPO,Clara,40,54
2000,FEMALE,LIMPOPO,Eliana,40,54
2000,FEMALE,LIMPOPO,Gianna,40,54
2000,FEMALE,LIMPOPO,Juliette,39,55
2000,FEMALE,LIMPOPO,Dina,39,55
2000,FEMALE,LIMPOPO,Isabelle,39,55
2000,FEMALE,LIMPOPO,Chava,38,56
2000,FEMALE,LIMPOPO,Pearl,38,56
2000,FEMALE,LIMPOPO,Angelina,38,56
2000,FEMALE,LIMPOPO,Yocheved,38,56
2000,FEMALE,LIMPOPO,Ariana,37,57
2000,FEMALE,LIMPOPO,Lillian,37,57
2000,FEMALE,LIMPOPO,Katherine,37,57
2000,FEMALE,LIMPOPO,Nina,37,57
2000,FEMALE,LIMPOPO,Audrey,36,58
2000,FEMALE,LIMPOPO,Alexa,36,58
2000,FEMALE,LIMPOPO,Noa,36,58
2000,FEMALE,LIMPOPO,Nicole,35,59
2000,FEMALE,LIMPOPO,Aria,35,59
2000,FEMALE,LIMPOPO,Hazel,35,59
2000,FEMALE,LIMPOPO,Vivienne,34,60
2000,FEMALE,LIMPOPO,Isla,34,60
2000,FEMALE,LIMPOPO,Blima,34,60
2000,FEMALE,LIMPOPO,Isabel,33,61
2000,FEMALE,LIMPOPO,Juliet,33,61
2000,FEMALE,LIMPOPO,Adele,32,62
2000,FEMALE,LIMPOPO,Esty,32,62
2000,FEMALE,LIMPOPO,Lucia,32,62
2000,FEMALE,LIMPOPO,Libby,32,62
2000,FEMALE,LIMPOPO,Elle,32,62
2000,FEMALE,LIMPOPO,Adeline,31,63
2000,FEMALE,LIMPOPO,Molly,31,63
2000,FEMALE,LIMPOPO,Hailey,31,63
2000,FEMALE,LIMPOPO,Nechama,31,63
2000,FEMALE,LIMPOPO,Vivian,30,64
2000,FEMALE,LIMPOPO,Kayla,30,64
2000,FEMALE,LIMPOPO,Michelle,29,65
2000,FEMALE,LIMPOPO,Anastasia,29,65
2000,FEMALE,LIMPOPO,Quinn,29,65
2000,FEMALE,LIMPOPO,Goldy,29,65
2000,FEMALE,LIMPOPO,Rochel,29,65
2000,FEMALE,LIMPOPO,Frances,29,65
2000,FEMALE,LIMPOPO,Maeve,28,66
2000,FEMALE,LIMPOPO,Francesca,28,66
2000,FEMALE,LIMPOPO,Shoshana,28,66
2000,FEMALE,LIMPOPO,Willa,28,66
2000,FEMALE,LIMPOPO,Juliana,28,66
2000,FEMALE,LIMPOPO,Margaret,27,67
2000,FEMALE,LIMPOPO,Annabelle,27,67
2000,FEMALE,LIMPOPO,Addison,27,67
2000,FEMALE,LIMPOPO,Gnorah,27,67
2000,FEMALE,LIMPOPO,Fraidy,27,67
2000,FEMALE,LIMPOPO,Sury,27,67
2000,FEMALE,LIMPOPO,Madelyn,26,68
2000,FEMALE,LIMPOPO,Lyla,26,68
2000,FEMALE,LIMPOPO,Cora,26,68
2000,FEMALE,LIMPOPO,Giuliana,25,69
2000,FEMALE,LIMPOPO,Jane,25,69
2000,FEMALE,LIMPOPO,WILSON,25,69
2000,FEMALE,LIMPOPO,June,25,69
2000,FEMALE,LIMPOPO,Hindy,25,69
2000,FEMALE,LIMPOPO,Sydney,25,69
2000,FEMALE,LIMPOPO,Natalia,25,69
2000,FEMALE,LIMPOPO,Yides,25,69
2000,FEMALE,LIMPOPO,Eloise,24,70
2000,FEMALE,LIMPOPO,Bracha,24,70
2000,FEMALE,LIMPOPO,Diana,24,70
2000,FEMALE,LIMPOPO,Mackenzie,24,70
2000,FEMALE,LIMPOPO,Ariella,24,70
2000,FEMALE,LIMPOPO,Bella,24,70
2000,FEMALE,LIMPOPO,Emerson,24,70
2000,FEMALE,LIMPOPO,Mira,24,70
2000,FEMALE,LIMPOPO,Leila,24,70
2000,FEMALE,LIMPOPO,Lara,23,71
2000,FEMALE,LIMPOPO,Eliza,23,71
2000,FEMALE,LIMPOPO,Mary,23,71
2000,FEMALE,LIMPOPO,Elena,23,71
2000,FEMALE,LIMPOPO,Daniella,22,72
2000,FEMALE,LIMPOPO,Faiga,22,72
2000,FEMALE,LIMPOPO,Ahuva,22,72
2000,FEMALE,LIMPOPO,Ellie,22,72
2000,FEMALE,LIMPOPO,Alexis,22,72
2000,FEMALE,LIMPOPO,Pessy,22,72
2000,FEMALE,LIMPOPO,Mariam,22,72
2000,FEMALE,LIMPOPO,Laila,22,72
2000,FEMALE,LIMPOPO,Alessia,21,73
2000,FEMALE,LIMPOPO,Mindy,21,73
2000,FEMALE,LIMPOPO,Blimy,21,73
2000,FEMALE,LIMPOPO,Luna,21,73
2000,FEMALE,LIMPOPO,Kira,21,73
2000,FEMALE,LIMPOPO,Samira,21,73
2000,FEMALE,LIMPOPO,Skylar,21,73
2000,FEMALE,LIMPOPO,Noor,20,74
2000,FEMALE,LIMPOPO,Yael,20,74
2000,FEMALE,LIMPOPO,Maryam,20,74
2000,FEMALE,LIMPOPO,Ada,20,74
2000,FEMALE,LIMPOPO,Keira,20,74
2000,FEMALE,LIMPOPO,Margot,20,74
2000,FEMALE,LIMPOPO,Sasha,20,74
2000,FEMALE,LIMPOPO,Georgia,20,74
2000,FEMALE,LIMPOPO,Phoebe,20,74
2000,FEMALE,LIMPOPO,Shira,19,75
2000,FEMALE,LIMPOPO,Alessandra,19,75
2000,FEMALE,LIMPOPO,Alina,19,75
2000,FEMALE,LIMPOPO,Sabrina,19,75
2000,FEMALE,LIMPOPO,Adina,19,75
2000,FEMALE,LIMPOPO,Perl,19,75
2000,FEMALE,LIMPOPO,Madeleine,19,75
2000,FEMALE,LIMPOPO,Ayla,19,75
2000,FEMALE,LIMPOPO,Milana,19,75
2000,FEMALE,LIMPOPO,Catherine,19,75
2000,FEMALE,LIMPOPO,Liana,19,75
2000,FEMALE,LIMPOPO,Arielle,19,75
2000,FEMALE,LIMPOPO,Dylan,19,75
2000,FEMALE,LIMPOPO,Amalia,19,75
2000,FEMALE,LIMPOPO,Summer,19,75
2000,FEMALE,LIMPOPO,Brooke,19,75
2000,FEMALE,LIMPOPO,Lydia,19,75
2000,FEMALE,LIMPOPO,Cecilia,18,76
2000,FEMALE,LIMPOPO,Gittel,18,76
2000,FEMALE,LIMPOPO,Bianca,18,76
2000,FEMALE,LIMPOPO,Alma,18,76
2000,FEMALE,LIMPOPO,Salma,18,76
2000,FEMALE,LIMPOPO,Charlie,18,76
2000,FEMALE,LIMPOPO,Gabriela,18,76
2000,FEMALE,LIMPOPO,Raizel,18,76
2000,FEMALE,LIMPOPO,Beatrice,18,76
2000,FEMALE,LIMPOPO,Colette,18,76
2000,FEMALE,LIMPOPO,Avigail,18,76
2000,FEMALE,LIMPOPO,Taylor,18,76
2000,FEMALE,LIMPOPO,Zoey,18,76
2000,FEMALE,LIMPOPO,Elise,17,77
2000,FEMALE,LIMPOPO,Lola,17,77
2000,FEMALE,LIMPOPO,Julianna,17,77
2000,FEMALE,LIMPOPO,Ruchy,17,77
2000,FEMALE,LIMPOPO,Camilla,17,77
2000,FEMALE,LIMPOPO,Adriana,17,77
2000,FEMALE,LIMPOPO,Ruth,17,77
2000,FEMALE,LIMPOPO,Lea,17,77
2000,FEMALE,LIMPOPO,Alyssa,17,77
2000,FEMALE,LIMPOPO,Ivy,17,77
2000,FEMALE,LIMPOPO,Eve,17,77
2000,FEMALE,LIMPOPO,NATHI,17,77
2000,FEMALE,LIMPOPO,Olive,17,77
2000,FEMALE,LIMPOPO,Hana,17,77
2000,FEMALE,LIMPOPO,Aurora,17,77
2000,FEMALE,LIMPOPO,Helen,17,77
2000,FEMALE,LIMPOPO,Chavy,16,78
2000,FEMALE,LIMPOPO,Tzipora,16,78
2000,FEMALE,LIMPOPO,Veronica,16,78
2000,FEMALE,LIMPOPO,Genevieve,16,78
2000,FEMALE,LIMPOPO,Hanna,16,78
2000,FEMALE,LIMPOPO,Yehudis,16,78
2000,FEMALE,LIMPOPO,Lana,16,78
2000,FEMALE,LIMPOPO,Louise,16,78
2000,FEMALE,LIMPOPO,Reese,16,78
2000,FEMALE,LIMPOPO,Shaina,16,78
2000,FEMALE,LIMPOPO,Bruchy,16,78
2000,FEMALE,LIMPOPO,Lena,16,78
2000,FEMALE,LIMPOPO,Arianna,16,78
2000,FEMALE,LIMPOPO,Idy,16,78
2000,FEMALE,LIMPOPO,Frady,16,78
2000,FEMALE,LIMPOPO,Matilda,16,78
2000,FEMALE,LIMPOPO,Sylvie,16,78
2000,FEMALE,LIMPOPO,Celine,16,78
2000,FEMALE,LIMPOPO,Hadassah,16,78
2000,FEMALE,LIMPOPO,Raquel,15,79
2000,FEMALE,LIMPOPO,Morgan,15,79
2000,FEMALE,LIMPOPO,Vera,15,79
2000,FEMALE,LIMPOPO,Amelie,15,79
2000,FEMALE,LIMPOPO,Kate,15,79
2000,FEMALE,LIMPOPO,Annabel,15,79
2000,FEMALE,LIMPOPO,Frimet,15,79
2000,FEMALE,LIMPOPO,Devora,15,79
2000,FEMALE,LIMPOPO,Henny,15,79
2000,FEMALE,LIMPOPO,Fradel,15,79
2000,FEMALE,LIMPOPO,Zissy,15,79
2000,FEMALE,LIMPOPO,Elisheva,15,79
2000,FEMALE,LIMPOPO,Aliza,15,79
2000,FEMALE,LIMPOPO,Malika,15,79
2000,FEMALE,LIMPOPO,Layan,15,79
2000,FEMALE,LIMPOPO,Shifra,15,79
2000,FEMALE,LIMPOPO,Sabina,15,79
2000,FEMALE,LIMPOPO,Serena,15,79
2000,FEMALE,LIMPOPO,Willow,15,79
2000,FEMALE,LIMPOPO,Siena,15,79
2000,FEMALE,LIMPOPO,Adelaide,14,80
2000,FEMALE,LIMPOPO,Blake,14,80
2000,FEMALE,LIMPOPO,Nadia,14,80
2000,FEMALE,LIMPOPO,Brucha,14,80
2000,FEMALE,LIMPOPO,Liv,14,80
2000,FEMALE,LIMPOPO,Esme,14,80
2000,FEMALE,LIMPOPO,Reagan,14,80
2000,FEMALE,LIMPOPO,Judy,14,80
2000,FEMALE,LIMPOPO,Paige,14,80
2000,FEMALE,LIMPOPO,Perel,14,80
2000,FEMALE,LIMPOPO,Brielle,14,80
2000,FEMALE,LIMPOPO,Malak,14,80
2000,FEMALE,LIMPOPO,Golda,14,80
2000,FEMALE,LIMPOPO,Tziporah,14,80
2000,FEMALE,LIMPOPO,Mirel,14,80
2000,FEMALE,LIMPOPO,Eden,14,80
2000,FEMALE,LIMPOPO,Louisa,14,80
2000,FEMALE,LIMPOPO,Brianna,14,80
2000,FEMALE,LIMPOPO,Rifka,14,80
2000,FEMALE,LIMPOPO,Livia,14,80
2000,FEMALE,LIMPOPO,Rivkah,14,80
2000,FEMALE,LIMPOPO,Vienna,13,81
2000,FEMALE,LIMPOPO,Gia,13,81
2000,FEMALE,LIMPOPO,Simone,13,81
2000,FEMALE,LIMPOPO,Teagan,13,81
2000,FEMALE,LIMPOPO,Etty,13,81
2000,FEMALE,LIMPOPO,Gabrielle,13,81
2000,FEMALE,LIMPOPO,Lauren,13,81
2000,FEMALE,LIMPOPO,Amy,13,81
2000,FEMALE,LIMPOPO,Shea,13,81
2000,FEMALE,LIMPOPO,Tova,13,81
2000,FEMALE,LIMPOPO,Ryan,13,81
2000,FEMALE,LIMPOPO,Freida,13,81
2000,FEMALE,LIMPOPO,Lia,13,81
2000,FEMALE,LIMPOPO,Dahlia,13,81
2000,FEMALE,LIMPOPO,Rifky,13,81
2000,FEMALE,LIMPOPO,Frieda,13,81
2000,FEMALE,LIMPOPO,Juniper,13,81
2000,FEMALE,LIMPOPO,Jacqueline,12,82
2000,FEMALE,LIMPOPO,Maia,12,82
2000,FEMALE,LIMPOPO,Breindy,12,82
2000,FEMALE,LIMPOPO,Hinda,12,82
2000,FEMALE,LIMPOPO,Hadley,12,82
2000,FEMALE,LIMPOPO,Tessa,12,82
2000,FEMALE,LIMPOPO,Elisa,12,82
2000,FEMALE,LIMPOPO,Camille,12,82
2000,FEMALE,LIMPOPO,Liba,12,82
2000,FEMALE,LIMPOPO,Edith,12,82
2000,FEMALE,LIMPOPO,Lilah,12,82
2000,FEMALE,LIMPOPO,Adrianna,12,82
2000,FEMALE,LIMPOPO,Everly,12,82
2000,FEMALE,LIMPOPO,Batya,12,82
2000,FEMALE,LIMPOPO,Fatima,12,82
2000,FEMALE,LIMPOPO,Basya,12,82
2000,FEMALE,LIMPOPO,Amanda,12,82
2000,FEMALE,LIMPOPO,Freya,12,82
2000,FEMALE,LIMPOPO,Antonia,12,82
2000,FEMALE,LIMPOPO,Liora,12,82
2000,FEMALE,LIMPOPO,Laura,12,82
2000,FEMALE,LIMPOPO,Shevy,12,82
2000,FEMALE,LIMPOPO,Trany,12,82
2000,FEMALE,LIMPOPO,Miri,12,82
2000,FEMALE,LIMPOPO,Aubrey,12,82
2000,FEMALE,LIMPOPO,Toba,12,82
2000,FEMALE,LIMPOPO,Julie,12,82
2000,FEMALE,LIMPOPO,Batsheva,12,82
2000,FEMALE,LIMPOPO,Farida,11,83
2000,FEMALE,LIMPOPO,Lilly,11,83
2000,FEMALE,LIMPOPO,Leyla,11,83
2000,FEMALE,LIMPOPO,Alisa,11,83
2000,FEMALE,LIMPOPO,Zara,11,83
2000,FEMALE,LIMPOPO,Sima,11,83
2000,FEMALE,LIMPOPO,Diyora,11,83
2000,FEMALE,LIMPOPO,Madina,11,83
2000,FEMALE,LIMPOPO,Aviva,11,83
2000,FEMALE,LIMPOPO,Daria,11,83
2000,FEMALE,LIMPOPO,Harley,11,83
2000,FEMALE,LIMPOPO,Kaia,11,83
2000,FEMALE,LIMPOPO,Goldie,11,83
2000,FEMALE,LIMPOPO,Camila,11,83
2000,FEMALE,LIMPOPO,Valerie,11,83
2000,FEMALE,LIMPOPO,Anne,11,83
2000,FEMALE,LIMPOPO,Dalia,11,83
2000,FEMALE,LIMPOPO,Tamar,11,83
2000,FEMALE,LIMPOPO,Jenna,11,83
2000,FEMALE,LIMPOPO,Briella,10,84
2000,FEMALE,LIMPOPO,Yasmin,10,84
2000,FEMALE,LIMPOPO,TOLLY,10,84
2000,FEMALE,LIMPOPO,Katerina,10,84
2000,FEMALE,LIMPOPO,Sonia,10,84
2000,FEMALE,LIMPOPO,Michal,10,84
2000,FEMALE,LIMPOPO,Suri,10,84
2000,FEMALE,LIMPOPO,Poppy,10,84
2000,FEMALE,LIMPOPO,Ashley,10,84
2000,FEMALE,LIMPOPO,Nicolette,10,84
2000,FEMALE,LIMPOPO,Autumn,10,84
2000,FEMALE,LIMPOPO,Christina,10,84
2000,FEMALE,LIMPOPO,Evangeline,10,84
2000,FEMALE,LIMPOPO,Finley,10,84
2000,FEMALE,LIMPOPO,Danielle,10,84
2000,FEMALE,LIMPOPO,Zelda,10,84
2000,FEMALE,LIMPOPO,Delilah,10,84
2000,FEMALE,LIMPOPO,Brooklyn,10,84
2000,FEMALE,LIMPOPO,Margaux,10,84
2000,FEMALE,LIMPOPO,Logan,10,84
2000,FEMALE,LIMPOPO,Sylvia,10,84
2000,FEMALE,LIMPOPO,Riva,10,84
2000,FEMALE,LIMPOPO,Ana,10,84
2000,FEMALE,LIMPOPO,Marlowe,10,84
2000,FEMALE,LIMPOPO,Reem,10,84
2000,FEMALE,LIMPOPO,Tamara,10,84
